pos,angle,q_0,q_1
-0.13,-0.03,10.377099990844727,9.990131378173828
-0.14,-0.02,10.191481590270996,10.496902465820312
-0.16,-0.01,10.377979278564453,9.983389854431152
-0.17,0.0,10.129727363586426,10.442734718322754
-0.19,0.01,10.378393173217773,10.020495414733887
-0.21,0.02,9.960724830627441,10.362658500671387
-0.23,0.04,10.389300346374512,10.087467193603516
-0.24,0.04,9.741645812988281,10.26512622833252
-0.26,0.06,10.402626037597656,10.176770210266113
-0.27,0.06,9.485114097595215,10.240459442138672
-0.29,0.08,10.055193901062012,10.429401397705078
-0.31,0.09,10.26697063446045,9.954042434692383
-0.32,0.09,9.766971588134766,10.228493690490723
-0.33,0.1,10.2841157913208,10.04217529296875
-0.34,0.1,9.417763710021973,10.12501335144043
-0.36,0.11,9.948335647583008,10.231037139892578
-0.37,0.12,10.162388801574707,9.774086952209473
-0.37,0.12,9.618118286132812,9.981061935424805
-0.38,0.13,10.095285415649414,9.866137504577637
-0.39,0.13,9.165823936462402,9.965075492858887
-0.4,0.14,9.671038627624512,9.986661911010742
-0.41,0.14,9.96453857421875,9.636205673217773
-0.41,0.14,9.322540283203125,9.764403343200684
-0.42,0.15,9.685897827148438,10.054877281188965
-0.42,0.15,10.059024810791016,10.424680709838867
-0.42,0.14,9.828065872192383,8.952733039855957
-0.42,0.13,9.851632118225098,9.650007247924805
-0.42,0.13,9.098797798156738,9.80112361907959
-0.42,0.14,9.757232666015625,9.810637474060059
-0.42,0.14,8.74783992767334,9.85636043548584
-0.42,0.14,9.234410285949707,9.769937515258789
-0.42,0.14,9.637744903564453,10.079116821289062
-0.42,0.14,9.849740982055664,9.360967636108398
-0.41,0.13,9.379071235656738,9.877323150634766
-0.41,0.13,9.84821891784668,9.60732650756836
-0.4,0.12,9.15592098236084,9.755743026733398
-0.39,0.12,9.608803749084473,10.019588470458984
-0.39,0.11,9.842710494995117,9.260407447814941
-0.37,0.1,9.399587631225586,9.867034912109375
-0.37,0.1,9.857274055480957,9.445021629333496
-0.35,0.09,9.231529235839844,9.734224319458008
-0.35,0.09,9.84837532043457,9.586840629577637
-0.33,0.08,9.090372085571289,9.697693824768066
-0.33,0.08,9.575953483581543,9.953121185302734
-0.32,0.07,9.73875904083252,8.996814727783203
-0.3,0.06,9.475234985351562,9.880536079406738
-0.29,0.05,9.781283378601074,9.059650421142578
-0.27,0.04,9.400701522827148,9.826813697814941
-0.26,0.04,9.808947563171387,9.101056098937988
-0.25,0.03,9.357955932617188,9.799036026000977
-0.23,0.02,9.813183784484863,9.111456871032715
-0.22,0.01,9.348125457763672,9.79977798461914
-0.21,0.01,9.798294067382812,9.090209007263184
-0.19,-0.0,9.371408462524414,9.825282096862793
-0.18,-0.01,9.769637107849121,9.041923522949219
-0.16,-0.02,9.422713279724121,9.82845401763916
-0.15,-0.02,9.72616195678711,8.945555686950684
-0.14,-0.03,9.996271133422852,9.708202362060547
-0.13,-0.04,9.951420783996582,10.01096248626709
-0.12,-0.04,8.578947067260742,10.069198608398438
-0.11,-0.03,9.216828346252441,9.832101821899414
-0.11,-0.03,10.117205619812012,9.653024673461914
-0.09,-0.04,9.428441047668457,9.978386878967285
-0.09,-0.04,10.103577613830566,9.558838844299316
-0.08,-0.04,9.635345458984375,10.103862762451172
-0.07,-0.04,10.055522918701172,9.430754661560059
-0.06,-0.05,9.835634231567383,10.21236515045166
-0.05,-0.05,9.992438316345215,9.288278579711914
-0.04,-0.06,10.225098609924316,9.974076271057129
-0.03,-0.06,9.547499656677246,10.097208976745605
-0.02,-0.06,10.235638618469238,9.867053031921387
-0.02,-0.06,9.73866081237793,10.203588485717773
-0.01,-0.06,10.247688293457031,10.409831047058105
-0.01,-0.06,10.301433563232422,8.736835479736328
0.01,-0.07,10.192562103271484,9.64536190032959
0.01,-0.07,10.061419486999512,10.375640869140625
0.02,-0.07,10.136175155639648,9.528243064880371
0.03,-0.08,10.446539878845215,10.172622680664062
0.03,-0.08,9.899158477783203,10.213562965393066
0.03,-0.07,10.442591667175293,10.101884841918945
0.03,-0.07,10.595693588256836,10.497509956359863
0.04,-0.06,9.606180191040039,10.42793083190918
0.03,-0.05,10.610565185546875,10.472905158996582
0.03,-0.05,9.794450759887695,10.405169486999512
0.03,-0.04,10.35477066040039,10.577016830444336
0.03,-0.04,10.389204025268555,9.923954963684082
0.03,-0.04,10.595146179199219,10.388038635253906
0.03,-0.04,10.0901460647583,10.462223052978516
0.03,-0.03,10.570871353149414,10.352543830871582
0.03,-0.03,10.181280136108398,10.522003173828125
0.03,-0.02,10.540456771850586,10.313722610473633
0.03,-0.02,10.237832069396973,10.562813758850098
