pos,angle,q_0,q_1
0.04,0.02,0.01718292012810707,0.9995002746582031
0.03,0.02,1.04686439037323,0.026803579181432724
0.04,0.02,0.03943805396556854,1.0433837175369263
0.04,0.02,0.05156511068344116,1.0379635095596313
0.04,0.01,1.0973061323165894,0.06886119395494461
0.05,-0.0,0.09195370227098465,1.0841403007507324
0.05,-0.01,0.11838683485984802,1.107062578201294
0.06,-0.02,1.1396613121032715,0.1297609806060791
0.07,-0.04,0.17226485908031464,1.1624683141708374
0.07,-0.05,0.21028290688991547,1.194669485092163
0.08,-0.07,1.218738317489624,0.22456350922584534
0.1,-0.09,1.2429585456848145,0.2627580761909485
0.11,-0.11,1.2762625217437744,0.2965018153190613
0.12,-0.12,1.3054077625274658,0.32798439264297485
0.12,-0.13,0.28492000699043274,1.305825114250183
0.12,-0.14,1.3335801362991333,0.36210983991622925
0.12,-0.15,1.3628172874450684,0.39102330803871155
0.12,-0.15,0.350966215133667,1.3620824813842773
0.12,-0.15,1.3893318176269531,0.42264819145202637
0.12,-0.16,0.42080870270729065,1.4361395835876465
0.11,-0.16,0.5177478194236755,1.52101731300354
0.11,-0.17,0.6123601198196411,1.6199650764465332
0.11,-0.19,1.6020022630691528,0.5389730930328369
0.12,-0.21,1.0,0.5490415692329407
0.04,-0.02,1.5694921016693115,0.6254719495773315
0.04,-0.02,1.6082916259765625,0.658075749874115
0.03,-0.01,1.6352053880691528,0.6995236873626709
0.02,-0.0,1.6546939611434937,0.7287034392356873
0.01,0.01,0.5665014982223511,1.6742953062057495
-0.0,0.04,0.6498280167579651,1.6938023567199707
-0.01,0.05,0.7131988406181335,1.7030537128448486
-0.02,0.07,0.7617088556289673,1.7319563627243042
-0.03,0.07,0.8404716849327087,1.817977786064148
-0.03,0.07,1.8142284154891968,0.9000920057296753
-0.02,0.07,1.873352289199829,0.9468710422515869
-0.02,0.07,1.9653040170669556,1.0131129026412964
-0.03,0.08,0.9843613505363464,1.9601513147354126
-0.03,0.09,1.0201396942138672,1.9783555269241333
-0.04,0.1,1.0924959182739258,2.0325305461883545
-0.04,0.1,2.086590528488159,1.1793333292007446
-0.03,0.1,1.1915985345840454,2.120145320892334
-0.03,0.11,1.2877795696258545,2.218008279800415
-0.03,0.1,2.242109537124634,1.3464070558547974
-0.02,0.1,1.3949850797653198,2.311955690383911
-0.02,0.1,1.5101739168167114,2.422616958618164
-0.01,0.1,1.6329349279403687,2.5882761478424072
0.0,0.09,1.8203535079956055,2.7667183876037598
0.02,0.07,2.7001075744628906,1.8514461517333984
0.03,0.05,2.6615257263183594,1.8870561122894287
0.05,0.04,1.9053750038146973,2.8403971195220947
0.06,0.03,2.8329641819000244,2.088593006134033
0.08,0.02,2.0686910152435303,2.9987103939056396
0.09,0.01,3.0116169452667236,2.300344944000244
0.1,-0.0,3.07666277885437,2.332477569580078
0.11,-0.01,2.2251663208007812,3.186347484588623
0.12,-0.01,2.4460134506225586,3.375753402709961
0.13,-0.02,2.7435171604156494,3.692551612854004
0.15,-0.03,3.6092257499694824,3.068608283996582
0.17,-0.05,2.984154224395752,3.9343369007110596
0.18,-0.07,3.3868117332458496,4.307071685791016
0.2,-0.09,3.817058563232422,4.704128265380859
0.23,-0.11,4.662630081176758,4.298918724060059
0.25,-0.14,4.17707633972168,5.117913246154785
0.28,-0.17,4.701888084411621,5.638652324676514
0.3,-0.2,5.275196075439453,1.0
-0.05,0.02,2.6056525707244873,3.8930304050445557
-0.05,0.02,2.8721511363983154,4.0648698806762695
-0.04,0.01,3.1504549980163574,4.299625396728516
-0.04,0.0,3.486769437789917,4.595826625823975
-0.03,-0.02,3.884913921356201,4.872462749481201
-0.01,-0.04,4.2839531898498535,5.190657138824463
0.01,-0.07,4.9683122634887695,4.694537162780762
0.03,-0.1,4.428777694702148,5.337291717529297
0.05,-0.13,5.099125385284424,4.839136600494385
0.07,-0.17,4.903397560119629,4.613680839538574
0.09,-0.2,4.366852760314941,1.0
0.01,0.05,3.0450665950775146,4.248154640197754
0.01,0.05,3.3267250061035156,4.4121599197387695
0.01,0.05,4.279001712799072,3.803290843963623
0.02,0.04,4.169710636138916,3.6609063148498535
0.03,0.03,3.218841075897217,4.320306301116943
0.03,0.03,3.532805919647217,4.487491130828857
0.03,0.03,3.8547182083129883,4.745553016662598
0.04,0.02,4.561400890350342,4.147568225860596
0.05,0.01,4.469754219055176,3.9958701133728027
0.06,-0.0,3.8017210960388184,4.6659088134765625
0.06,-0.01,4.549410820007324,4.082583427429199
0.07,-0.01,3.9522321224212646,4.8070173263549805
0.07,-0.02,4.636005878448486,4.178256511688232
0.08,-0.03,4.5590033531188965,4.09027624130249
0.08,-0.03,3.9158518314361572,4.775364398956299
0.08,-0.03,4.277163028717041,5.1119065284729
0.08,-0.03,4.928132057189941,4.38350772857666
0.09,-0.04,4.751953125,4.306573390960693
0.1,-0.04,4.728170871734619,4.226656913757324
0.1,-0.04,4.123226642608643,4.898597717285156
0.09,-0.03,4.818748950958252,4.330742835998535
0.09,-0.03,4.292966365814209,5.061056137084961
0.09,-0.03,4.936558246612549,4.446680068969727
0.09,-0.03,4.471770286560059,5.22864294052124
0.08,-0.02,5.102472305297852,4.573980331420898
0.08,-0.02,5.176788330078125,4.562900543212891
0.08,-0.01,5.400435924530029,4.716510772705078
0.07,-0.0,4.959613800048828,5.360864162445068
0.06,0.02,4.9716033935546875,5.484914302825928
0.05,0.03,5.5875115394592285,4.847425937652588
0.05,0.03,5.847213268280029,5.052423477172852
0.04,0.05,6.125592231750488,5.387399196624756
0.03,0.06,6.5083208084106445,5.7372283935546875
0.01,0.09,6.986039161682129,6.17249059677124
-0.01,0.12,7.568991184234619,6.679111957550049
-0.03,0.16,7.66829776763916,7.722592830657959
-0.06,0.2,1.0,7.243721008300781
0.02,0.02,6.5728983879089355,5.447331428527832
0.02,0.02,6.556836128234863,5.446435928344727
0.02,0.02,6.7108612060546875,5.5956244468688965
0.01,0.04,6.856714248657227,5.886606216430664
-0.0,0.05,7.061206340789795,6.172259330749512
-0.02,0.08,7.287056922912598,6.508968353271484
-0.04,0.11,7.562598705291748,6.866854667663574
-0.06,0.14,7.946734428405762,7.2736382484436035
-0.09,0.19,7.698004245758057,1.0
-0.04,0.0,6.421716690063477,5.452998161315918
-0.04,0.0,6.390467166900635,5.342308521270752
-0.04,0.01,6.500307559967041,5.374300003051758
-0.05,0.02,6.100001335144043,6.363492965698242
-0.06,0.04,6.490984916687012,5.266392230987549
-0.07,0.05,6.6295247077941895,5.43674898147583
-0.08,0.07,6.820886611938477,5.605091571807861
