pos,angle,q_0,q_1
-0.18,0.02,12.286589622497559,12.401530265808105
-0.18,0.03,12.396835327148438,12.395475387573242
-0.19,0.03,12.344975471496582,12.491509437561035
-0.19,0.03,12.457903861999512,12.499298095703125
-0.2,0.04,12.51518726348877,12.464300155639648
-0.2,0.03,12.54196834564209,12.583572387695312
-0.2,0.03,12.623916625976562,12.565129280090332
-0.2,0.03,12.675312995910645,12.707244873046875
-0.2,0.03,12.73740005493164,12.675714492797852
-0.2,0.03,12.772791862487793,12.815360069274902
-0.21,0.03,12.688337326049805,12.88115406036377
-0.22,0.04,12.810745239257812,12.927886962890625
-0.22,0.04,12.845022201538086,12.887894630432129
-0.22,0.04,12.967241287231445,12.859185218811035
-0.21,0.03,12.923309326171875,12.944497108459473
-0.21,0.03,12.978524208068848,12.843696594238281
-0.21,0.02,12.94944953918457,12.934913635253906
-0.21,0.02,12.947030067443848,13.04737377166748
-0.21,0.03,12.935593605041504,12.943836212158203
-0.21,0.03,12.943169593811035,12.788370132446289
-0.21,0.02,12.922468185424805,12.892302513122559
-0.21,0.02,12.928181648254395,13.020834922790527
-0.21,0.02,12.878705024719238,12.881397247314453
-0.21,0.02,12.870494842529297,12.716209411621094
-0.21,0.02,12.842130661010742,12.819862365722656
-0.21,0.02,12.852836608886719,12.962699890136719
-0.21,0.02,12.819384574890137,12.836363792419434
-0.21,0.02,12.843535423278809,12.689733505249023
-0.21,0.02,12.820125579833984,12.782821655273438
-0.21,0.02,12.797727584838867,12.882342338562012
-0.21,0.02,12.81702709197998,12.81514835357666
-0.21,0.03,12.744303703308105,12.876782417297363
-0.21,0.03,12.793937683105469,12.860410690307617
-0.21,0.03,12.829920768737793,12.727561950683594
-0.21,0.03,12.82712459564209,12.51628303527832
-0.2,0.02,12.714869499206543,12.546957015991211
-0.2,0.01,12.622787475585938,12.58884334564209
-0.2,0.01,12.486865043640137,12.606179237365723
-0.2,0.02,12.527436256408691,12.577160835266113
-0.2,0.02,12.33784008026123,12.546626091003418
-0.21,0.03,12.425615310668945,12.57948112487793
-0.21,0.03,12.530793190002441,12.570401191711426
-0.2,0.03,12.586942672729492,12.496228218078613
-0.19,0.02,12.443805694580078,12.517902374267578
-0.19,0.02,12.4954195022583,12.435508728027344
-0.18,0.01,12.373753547668457,12.474987983703613
-0.18,0.01,12.408154487609863,12.354303359985352
-0.17,-0.0,12.299742698669434,12.39976692199707
-0.17,-0.01,12.318155288696289,12.231319427490234
-0.16,-0.01,12.219738960266113,11.713966369628906
-0.15,-0.03,12.193477630615234,11.974529266357422
-0.14,-0.04,12.0491361618042,11.392258644104004
-0.13,-0.05,12.0466890335083,11.654768943786621
-0.12,-0.06,12.11011791229248,11.889829635620117
-0.11,-0.07,12.11363697052002,11.93021297454834
-0.11,-0.07,12.132566452026367,12.095708847045898
-0.12,-0.06,12.032840728759766,12.147553443908691
-0.13,-0.05,12.060267448425293,12.082169532775879
-0.13,-0.04,12.034531593322754,11.91360092163086
-0.13,-0.04,11.995550155639648,12.018420219421387
-0.13,-0.03,11.99014663696289,11.877105712890625
-0.13,-0.03,11.941847801208496,11.97194766998291
-0.14,-0.03,11.956298828125,11.850618362426758
-0.14,-0.03,11.906868934631348,11.942782402038574
-0.14,-0.02,11.93530559539795,11.840764999389648
-0.14,-0.03,11.886664390563965,11.935683250427246
-0.14,-0.02,11.922863960266113,11.846652030944824
-0.14,-0.02,11.87978458404541,11.94754695892334
-0.15,-0.02,11.924644470214844,11.868255615234375
-0.15,-0.02,11.88086986541748,11.962813377380371
-0.15,-0.02,11.929126739501953,11.885119438171387
-0.15,-0.02,11.894035339355469,11.986181259155273
-0.15,-0.01,11.943745613098145,11.916669845581055
-0.15,-0.02,11.902560234069824,12.013795852661133
-0.16,-0.01,11.963020324707031,11.954707145690918
-0.16,-0.02,11.929866790771484,12.056312561035156
-0.16,-0.01,12.001848220825195,12.003085136413574
-0.16,-0.01,11.986157417297363,12.120529174804688
-0.16,-0.01,12.054919242858887,12.06352710723877
-0.16,-0.01,12.108787536621094,11.960859298706055
-0.16,-0.02,12.097443580627441,12.025286674499512
-0.16,-0.03,12.085977554321289,12.125809669494629
