pos,angle,q_0,q_1
-0.05,0.0,12.828697204589844,12.805160522460938
-0.05,-0.0,12.70977783203125,12.779561996459961
-0.05,0.0,12.843673706054688,12.816235542297363
-0.05,-0.0,12.729790687561035,12.791032791137695
-0.06,0.0,12.869819641113281,12.825427055358887
-0.06,-0.0,12.76107406616211,12.808514595031738
-0.06,-0.0,12.895962715148926,12.845015525817871
-0.06,-0.0,12.797621726989746,12.84907054901123
-0.06,-0.0,12.654593467712402,12.891897201538086
-0.07,0.01,12.724300384521484,12.875805854797363
-0.07,0.01,12.914393424987793,12.980522155761719
-0.07,0.0,12.957878112792969,12.829122543334961
-0.07,-0.0,12.939607620239258,12.939220428466797
-0.07,-0.01,12.818804740905762,12.924028396606445
-0.07,-0.01,12.920507431030273,12.940827369689941
-0.07,-0.01,12.8978271484375,12.711373329162598
-0.07,-0.02,12.879347801208496,12.820591926574707
-0.07,-0.02,12.876953125,12.906039237976074
-0.07,-0.02,12.804607391357422,12.742846488952637
-0.07,-0.02,12.790809631347656,12.815470695495605
-0.07,-0.02,12.722746849060059,12.639225959777832
-0.07,-0.03,12.693726539611816,12.349141120910645
-0.07,-0.04,12.657318115234375,12.449241638183594
-0.07,-0.04,12.856095314025879,12.70598316192627
-0.07,-0.04,12.747357368469238,12.7108736038208
-0.08,-0.03,12.442039489746094,12.712869644165039
-0.09,-0.02,11.577144622802734,12.4443941116333
-0.11,-0.0,12.071090698242188,12.578994750976562
-0.12,0.01,12.262032508850098,12.544901847839355
-0.12,0.01,12.3611421585083,12.54990291595459
-0.13,0.01,12.521791458129883,12.596335411071777
-0.13,0.01,12.714960098266602,12.514447212219238
-0.12,-0.0,12.52476978302002,12.486942291259766
-0.12,-0.01,12.434694290161133,12.493647575378418
-0.13,-0.01,12.504621505737305,12.448227882385254
-0.13,-0.01,12.444159507751465,12.483735084533691
-0.13,-0.01,12.493878364562988,12.41276741027832
-0.13,-0.02,12.452412605285645,12.454632759094238
-0.13,-0.02,12.49870777130127,12.375773429870605
-0.13,-0.03,12.484538078308105,12.436685562133789
-0.14,-0.03,12.412959098815918,12.504997253417969
-0.14,-0.02,12.462688446044922,12.453951835632324
-0.15,-0.02,12.40999698638916,12.541682243347168
-0.15,-0.02,12.156580924987793,12.593753814697266
-0.16,-0.0,12.323314666748047,12.595109939575195
-0.17,0.0,12.007760047912598,12.599286079406738
-0.18,0.01,12.22241497039795,12.632685661315918
-0.19,0.02,11.830479621887207,12.58285903930664
-0.2,0.03,12.08941650390625,12.6554536819458
-0.21,0.03,12.464655876159668,12.918819427490234
-0.21,0.03,12.644327163696289,12.980679512023926
-0.21,0.03,12.903539657592773,12.920090675354004
-0.21,0.01,13.112272262573242,12.539223670959473
-0.2,-0.0,12.927106857299805,12.687067031860352
-0.2,-0.02,13.087125778198242,12.204316139221191
-0.19,-0.03,12.947731018066406,12.392830848693848
-0.18,-0.04,12.893424987792969,12.52015495300293
-0.18,-0.05,12.903401374816895,12.586516380310059
-0.19,-0.05,13.005593299865723,12.79277515411377
-0.19,-0.05,12.86175537109375,12.88182544708252
-0.2,-0.04,12.95694351196289,12.810559272766113
-0.21,-0.03,12.781982421875,12.863642692565918
-0.22,-0.02,12.884676933288574,12.817184448242188
-0.23,-0.02,12.652716636657715,12.813733100891113
-0.24,-0.01,12.731002807617188,12.771430969238281
-0.25,-0.0,12.855522155761719,12.78641414642334
-0.25,-0.01,12.645550727844238,12.721076965332031
-0.26,-0.0,12.742463111877441,12.698095321655273
-0.26,-0.0,12.465051651000977,12.560663223266602
-0.27,-0.0,12.604312896728516,12.589122772216797
-0.27,-0.0,12.314221382141113,12.463690757751465
-0.28,0.0,11.950288772583008,12.344317436218262
-0.29,0.01,12.073168754577637,12.403369903564453
-0.3,0.01,12.336617469787598,12.564470291137695
-0.3,0.01,12.403712272644043,12.54686450958252
-0.3,0.0,12.579800605773926,12.32103157043457
-0.3,-0.01,12.319649696350098,12.361055374145508
-0.3,-0.02,12.459468841552734,12.061038970947266
-0.29,-0.03,12.27341079711914,12.174955368041992
-0.29,-0.04,12.188752174377441,12.184467315673828
-0.29,-0.04,12.212930679321289,12.3307466506958
-0.3,-0.04,12.20893669128418,12.19204330444336
-0.31,-0.04,12.245736122131348,12.331350326538086
-0.31,-0.04,12.255664825439453,12.19642162322998
-0.32,-0.04,12.312185287475586,12.336484909057617
-0.32,-0.04,12.326433181762695,12.202470779418945
-0.33,-0.05,12.398895263671875,12.339057922363281
-0.33,-0.04,12.278367042541504,12.382164001464844
-0.34,-0.04,12.444230079650879,12.394490242004395
-0.35,-0.04,12.350594520568848,12.464313507080078
-0.36,-0.03,12.49759292602539,12.460012435913086
-0.37,-0.03,12.423094749450684,12.555203437805176
-0.38,-0.02,12.531147003173828,12.5286283493042
-0.39,-0.02,12.446660041809082,12.630182266235352
-0.4,-0.02,12.556350708007812,12.602261543273926
-0.41,-0.02,12.678370475769043,12.58161735534668
-0.41,-0.02,12.587820053100586,12.590310096740723
-0.42,-0.02,12.691452980041504,12.554969787597656
-0.42,-0.03,12.62264633178711,12.57453727722168
-0.43,-0.03,12.54909896850586,12.687259674072266
-0.44,-0.02,12.575448036193848,12.53213882446289
-0.44,-0.02,12.486302375793457,12.6248197555542
-0.46,-0.02,12.531209945678711,12.483381271362305
-0.46,-0.02,12.417134284973145,12.55927562713623
-0.47,-0.02,12.498787879943848,12.46264362335205
-0.48,-0.02,12.372566223144531,12.544065475463867
-0.49,-0.01,11.932570457458496,12.302340507507324
-0.51,-0.0,12.25094985961914,12.552030563354492
-0.52,0.0,12.446006774902344,12.577393531799316
-0.52,-0.0,12.552709579467773,12.506845474243164
-0.53,-0.01,12.420180320739746,12.5056734085083
-0.53,-0.01,12.503299713134766,12.414695739746094
-0.54,-0.02,12.404946327209473,12.436450958251953
-0.54,-0.02,12.492069244384766,12.347509384155273
-0.55,-0.03,12.415578842163086,12.39903450012207
-0.55,-0.03,12.264467239379883,12.46048355102539
-0.57,-0.03,11.93789005279541,12.329121589660645
-0.58,-0.02,12.18950366973877,12.501630783081055
-0.59,-0.01,12.424899101257324,12.558497428894043
-0.6,-0.02,12.489624977111816,12.401122093200684
-0.6,-0.02,12.42270278930664,12.50169849395752
