pos,angle,q_0,q_1
-0.04,0.0,9.941259384155273,10.118270874023438
-0.05,0.0,10.014986038208008,10.237334251403809
-0.05,-0.01,10.117321968078613,10.271382331848145
-0.05,-0.02,10.126482963562012,9.685513496398926
-0.05,-0.04,10.146092414855957,10.107743263244629
-0.05,-0.05,10.13794994354248,9.316146850585938
-0.04,-0.07,10.225181579589844,9.807611465454102
-0.04,-0.08,10.223636627197266,10.24250602722168
-0.05,-0.09,10.27085018157959,9.43446159362793
-0.05,-0.1,10.427532196044922,10.138043403625488
-0.05,-0.11,10.45058536529541,10.550623893737793
-0.06,-0.11,10.632798194885254,9.868062019348145
-0.06,-0.12,10.78419303894043,10.522785186767578
-0.07,-0.13,10.87466812133789,10.966856956481934
-0.08,-0.13,11.058802604675293,10.3742036819458
-0.09,-0.14,11.230916023254395,10.986285209655762
-0.1,-0.14,11.298140525817871,11.380322456359863
-0.12,-0.13,11.513673782348633,10.963546752929688
-0.13,-0.14,11.599811553955078,11.435401916503906
-0.14,-0.14,11.617587089538574,11.804181098937988
-0.16,-0.13,11.825830459594727,11.50065803527832
-0.18,-0.13,11.822854042053223,11.878539085388184
-0.19,-0.12,11.84555435180664,11.347960472106934
-0.21,-0.13,11.897891998291016,11.776446342468262
-0.23,-0.12,11.850862503051758,11.98421859741211
-0.25,-0.11,11.799018859863281,11.596968650817871
-0.27,-0.11,11.768805503845215,11.88727855682373
-0.29,-0.11,11.636651992797852,11.367057800292969
-0.31,-0.11,11.581000328063965,11.704973220825195
-0.33,-0.1,11.429027557373047,11.086200714111328
-0.35,-0.1,11.38787841796875,11.483416557312012
-0.37,-0.1,11.198713302612305,10.769552230834961
-0.39,-0.1,11.156160354614258,11.145447731018066
-0.41,-0.1,10.988015174865723,11.208026885986328
-0.44,-0.09,10.93021011352539,10.861539840698242
-0.46,-0.09,10.766327857971191,10.934623718261719
-0.49,-0.08,10.692400932312012,10.53917121887207
-0.51,-0.08,10.53128719329834,10.624038696289062
-0.54,-0.07,10.460593223571777,10.221392631530762
-0.56,-0.07,10.306164741516113,10.343433380126953
-0.59,-0.07,10.219135284423828,9.925122261047363
-0.61,-0.07,10.056726455688477,10.071935653686523
-0.63,-0.07,9.967578887939453,9.639057159423828
-0.66,-0.07,9.82702922821045,9.817009925842285
-0.68,-0.06,9.5852632522583,9.766037940979004
-0.71,-0.06,9.599475860595703,9.582259178161621
-0.74,-0.05,9.380863189697266,9.580018043518066
-0.77,-0.05,9.413589477539062,9.418057441711426
-0.79,-0.04,9.367008209228516,9.108304023742676
-0.82,-0.05,9.276446342468262,9.28451919555664
-0.84,-0.05,9.234076499938965,8.948105812072754
-0.86,-0.05,9.17750358581543,9.203251838684082
-0.89,-0.05,9.148773193359375,8.836783409118652
-0.91,-0.06,9.106124877929688,9.15431022644043
-0.94,-0.06,9.066587448120117,8.709868431091309
-0.96,-0.06,9.075784683227539,9.122053146362305
-0.98,-0.07,8.969199180603027,9.230783462524414
-1.01,-0.06,9.0985107421875,9.111196517944336
-1.04,-0.06,9.034464836120605,8.508310317993164
-1.06,-0.07,9.155294418334961,9.067330360412598
-1.09,-0.07,9.05435848236084,9.206718444824219
-1.12,-0.07,8.993237495422363,8.93342113494873
-1.14,-0.07,8.675690650939941,8.990570068359375
-1.17,-0.07,8.667827606201172,8.655742645263672
-1.2,-0.08,8.32324504852295,7.646242618560791
-1.22,-0.09,8.449742317199707,8.242030143737793
-1.25,-0.09,8.300016403198242,8.628864288330078
-1.27,-0.09,8.319063186645508,7.942706108093262
-1.3,-0.1,8.235625267028809,8.455985069274902
-1.33,-0.1,8.198538780212402,7.5116868019104
-1.36,-0.11,8.228914260864258,8.1359281539917
-1.38,-0.11,7.949920654296875,8.285030364990234
-1.42,-0.11,8.165907859802246,7.849013328552246
-1.45,-0.11,7.891683578491211,8.146781921386719
-1.48,-0.11,8.058874130249023,7.55091667175293
-1.51,-0.11,7.823586463928223,8.04487133026123
-1.54,-0.11,7.898137092590332,7.118340015411377
-1.57,-0.12,7.751682281494141,7.807802200317383
-1.61,-0.12,7.7255754470825195,6.564755916595459
-1.63,-0.13,7.63582181930542,7.366567611694336
-1.67,-0.13,7.481695652008057,7.8935041427612305
-1.7,-0.13,7.506251335144043,6.984665870666504
-1.74,-0.13,7.400803089141846,7.674484729766846
-1.77,-0.13,7.299081325531006,6.401956558227539
-1.81,-0.14,7.190668106079102,7.103090763092041
-1.84,-0.14,6.839476585388184,7.239411354064941
-1.88,-0.14,6.9351654052734375,6.568068027496338
-1.92,-0.14,6.698622226715088,6.982126712799072
-1.96,-0.14,6.648222923278809,6.004499912261963
-2.0,-0.14,6.44219446182251,6.585517883300781
-2.04,-0.14,6.282297611236572,5.312842845916748
-2.07,-0.15,6.117822647094727,5.936886787414551
-2.11,-0.15,5.911703586578369,4.499081611633301
-2.15,-0.16,5.807660102844238,5.20332145690918
-2.19,-0.16,5.548707008361816,5.730418682098389
-2.24,-0.16,5.482553958892822,4.514088153839111
-2.28,-0.16,5.078658103942871,4.786804676055908
-2.32,-0.16,4.53186559677124,4.7718729972839355
-2.37,-0.16,4.4855055809021,3.81294584274292
-0.05,0.02,10.631969451904297,10.107619285583496
-0.05,0.02,10.658835411071777,10.155067443847656
-0.05,0.02,10.694270133972168,10.292080879211426
-0.06,0.04,10.003286361694336,10.45767879486084
-0.07,0.05,10.646076202392578,10.471467018127441
-0.08,0.07,8.962696075439453,10.662017822265625
-0.09,0.09,10.07811164855957,10.6536226272583
-0.1,0.1,10.47067928314209,10.638045310974121
-0.1,0.11,10.405670166015625,10.588007926940918
-0.1,0.11,10.346776962280273,10.504060745239258
-0.1,0.11,10.36044692993164,10.446084022521973
-0.09,0.1,10.179035186767578,10.20943832397461
-0.08,0.09,10.037352561950684,9.9522123336792
-0.06,0.07,10.296222686767578,10.185998916625977
-0.05,0.06,10.524117469787598,10.378424644470215
-0.04,0.05,10.673781394958496,10.496368408203125
-0.04,0.06,10.81590747833252,10.617293357849121
-0.04,0.06,10.372293472290039,10.779559135437012
-0.04,0.08,10.87122631072998,10.622512817382812
-0.04,0.09,9.637544631958008,10.863680839538574
-0.04,0.1,10.586627006530762,10.70709228515625
-0.04,0.11,10.932762145996094,10.635090827941895
-0.04,0.11,10.059901237487793,10.929840087890625
-0.04,0.12,10.885279655456543,10.8864107131958
-0.04,0.13,11.170811653137207,10.920225143432617
-0.03,0.13,10.517173767089844,11.13011360168457
-0.02,0.14,11.264103889465332,11.139436721801758
-0.02,0.14,9.733381271362305,11.357903480529785
-0.01,0.15,10.75526237487793,11.325212478637695
-0.01,0.15,11.469588279724121,11.432364463806152
0.01,0.15,9.95212459564209,11.459430694580078
0.01,0.15,11.077571868896484,11.480480194091797
0.02,0.16,11.493938446044922,11.531143188476562
0.04,0.15,11.430464744567871,11.364323616027832
0.06,0.14,11.273565292358398,11.387407302856445
0.07,0.14,11.277730941772461,11.23144245147705
0.09,0.13,10.930232048034668,11.170744895935059
0.11,0.13,11.078472137451172,11.06901741027832
0.13,0.13,10.36249828338623,11.006473541259766
0.14,0.13,10.893881797790527,10.917816162109375
0.16,0.13,10.846205711364746,10.7128267288208
0.18,0.12,10.67468547821045,10.765238761901855
0.2,0.11,10.725699424743652,10.613625526428223
0.22,0.11,10.455215454101562,10.636185646057129
0.24,0.11,10.608134269714355,10.535316467285156
0.27,0.1,10.121338844299316,10.565044403076172
0.28,0.1,10.50794792175293,10.491841316223145
0.31,0.1,9.743956565856934,10.555156707763672
0.33,0.1,10.355151176452637,10.493656158447266
0.35,0.1,9.327361106872559,10.567218780517578
0.37,0.1,10.154793739318848,10.450078010559082
0.39,0.1,10.304265975952148,10.3475980758667
0.41,0.09,10.356341361999512,10.168843269348145
0.44,0.08,10.416693687438965,10.390928268432617
0.47,0.07,10.096662521362305,10.45028305053711
0.49,0.07,10.449138641357422,10.426712036132812
0.52,0.07,10.075371742248535,10.481210708618164
0.54,0.07,10.444952964782715,10.459388732910156
0.57,0.07,10.632883071899414,10.445212364196777
0.6,0.06,10.565046310424805,10.546253204345703
0.62,0.05,10.185444831848145,10.64341926574707
0.65,0.06,10.559426307678223,10.608380317687988
0.67,0.05,10.729060173034668,10.62392807006836
0.7,0.04,10.571852684020996,10.635123252868652
0.73,0.04,10.731922149658203,10.646711349487305
0.76,0.04,10.522721290588379,10.605051040649414
0.78,0.03,10.685758590698242,10.617536544799805
0.81,0.03,10.46910572052002,10.561563491821289
0.84,0.03,10.64812183380127,10.57303237915039
0.87,0.02,10.450677871704102,10.507101058959961
0.9,0.02,10.718646049499512,10.558867454528809
0.93,0.01,10.57359504699707,10.52782154083252
0.95,0.01,10.18768310546875,10.552093505859375
0.97,0.02,10.583724021911621,10.526262283325195
1.0,0.02,10.083160400390625,10.508858680725098
1.02,0.02,10.415031433105469,10.438628196716309
1.05,0.02,10.553817749023438,10.430811882019043
1.08,0.02,10.329376220703125,10.377126693725586
1.1,0.02,10.498590469360352,10.370647430419922
1.13,0.01,10.289800643920898,10.32749080657959
1.16,0.01,10.466004371643066,10.29708480834961
1.19,0.01,10.279507637023926,10.283124923706055
1.21,0.01,10.435249328613281,10.215712547302246
1.24,0.0,10.264206886291504,10.239256858825684
1.27,0.01,9.87944221496582,10.177154541015625
1.29,0.01,10.171036720275879,10.193903923034668
1.32,0.01,10.383902549743652,10.213235855102539
1.35,0.01,10.17350959777832,10.279284477233887
1.37,0.01,10.347872734069824,10.26429557800293
1.4,0.0,10.130598068237305,10.296232223510742
1.43,0.01,9.786036491394043,10.246296882629395
1.45,0.01,10.042734146118164,10.273711204528809
1.48,0.01,10.305086135864258,10.285425186157227
1.51,0.01,10.069354057312012,10.27049446105957
1.53,0.01,10.317306518554688,10.237774848937988
1.56,0.01,10.087803840637207,10.233135223388672
1.59,0.01,10.265674591064453,10.110244750976562
1.62,0.0,10.066205978393555,10.161294937133789
1.64,0.01,10.023050308227539,9.844388961791992
1.67,0.0,9.686525344848633,9.810370445251465
1.7,0.0,9.608731269836426,9.44915771484375
1.73,-0.0,9.305140495300293,9.435151100158691
1.75,0.0,9.195892333984375,9.074016571044922
1.78,-0.0,8.91030216217041,9.066329002380371
1.81,-0.0,8.682737350463867,8.643828392028809
1.84,-0.01,8.58250904083252,8.746827125549316
1.87,-0.0,8.25558090209961,8.263638496398926
1.9,-0.01,7.778981685638428,7.689690113067627
1.93,-0.02,7.7300944328308105,7.763650417327881
1.96,-0.02,7.121926784515381,6.938070297241211
1.99,-0.03,7.204712867736816,7.271568298339844
2.02,-0.04,6.408820152282715,6.050345420837402
2.06,-0.05,6.606261730194092,6.651189804077148
2.09,-0.05,5.282779693603516,5.00589656829834
2.12,-0.06,2.8010218143463135,2.7437596321105957
2.16,-0.08,3.814419984817505,3.67693829536438
2.19,-0.09,4.997333526611328,4.707659721374512
2.22,-0.1,5.858589172363281,5.427414894104004
2.25,-0.1,6.233727931976318,6.111835479736328
2.27,-0.1,6.425893783569336,6.48393440246582
2.29,-0.09,5.917159557342529,5.679117202758789
2.31,-0.08,6.172084331512451,6.198434829711914
2.33,-0.08,5.622875213623047,5.2896952629089355
2.35,-0.08,5.9693450927734375,5.9696197509765625
2.37,-0.07,5.410027027130127,4.976589202880859
2.39,-0.07,5.773865222930908,5.767103672027588
0.02,-0.04,10.667635917663574,10.652033805847168
0.02,-0.04,10.550522804260254,10.613439559936523
0.02,-0.03,10.537635803222656,10.46496295928955
0.02,-0.03,10.341848373413086,10.21631145477295
0.01,-0.03,10.162781715393066,10.016395568847656
0.0,-0.02,9.952278137207031,9.856271743774414
-0.01,0.0,9.330499649047852,9.689613342285156
-0.02,0.02,9.631576538085938,9.685409545898438
-0.03,0.04,9.69851303100586,9.651143074035645
-0.04,0.05,9.27456283569336,9.4916410446167
-0.05,0.07,9.460033416748047,9.513038635253906
-0.06,0.08,9.442293167114258,9.513118743896484
-0.06,0.09,9.448018074035645,9.541669845581055
-0.06,0.09,9.45274829864502,9.540802955627441
-0.06,0.08,9.51549243927002,9.587430000305176
-0.05,0.07,9.57064151763916,9.636404037475586
-0.04,0.06,9.661785125732422,9.68001651763916
-0.03,0.04,9.768442153930664,9.566808700561523
-0.01,0.01,9.801778793334961,9.753271102905273
0.01,-0.01,9.823125839233398,9.831388473510742
0.02,-0.02,9.974766731262207,9.765131950378418
0.04,-0.04,9.995217323303223,9.986506462097168
0.05,-0.06,10.050933837890625,10.108870506286621
0.06,-0.06,10.173222541809082,10.056727409362793
0.07,-0.08,10.215127944946289,10.279441833496094
0.08,-0.09,10.318081855773926,9.738065719604492
0.09,-0.1,10.44095516204834,10.314846992492676
0.1,-0.11,10.45681095123291,10.51059627532959
0.1,-0.12,10.599554061889648,9.935450553894043
0.11,-0.13,10.679752349853516,10.466029167175293
0.11,-0.14,10.649728775024414,10.66849422454834
0.11,-0.14,10.801478385925293,10.132015228271484
0.12,-0.15,10.79775619506836,10.586799621582031
0.12,-0.15,10.723700523376465,10.737760543823242
0.11,-0.15,10.851469993591309,10.27993106842041
0.11,-0.15,10.810760498046875,10.708717346191406
0.11,-0.15,10.720767974853516,10.77232837677002
0.1,-0.15,10.832200050354004,10.539456367492676
0.1,-0.15,10.723065376281738,10.802688598632812
0.09,-0.15,10.806340217590332,10.230470657348633
0.09,-0.15,10.740519523620605,10.628640174865723
0.08,-0.15,10.677864074707031,10.814505577087402
0.07,-0.15,10.748446464538574,10.475142478942871
0.06,-0.15,10.737462997436523,9.561100959777832
0.06,-0.15,10.733864784240723,10.057825088500977
0.05,-0.16,10.740209579467773,10.516266822814941
0.04,-0.15,10.71468734741211,10.854043006896973
0.03,-0.15,10.773675918579102,10.845379829406738
0.01,-0.14,10.775731086730957,10.821070671081543
-0.0,-0.13,10.913594245910645,10.352994918823242
-0.01,-0.13,10.884578704833984,10.689175605773926
